customer_id,bill_date,amount_due,payment_status,data_usage_gb,call_minutes,sms_count,promo_applied
C0585,2024-08-06,83.93,Due,31.14,283,0,False
C0988,2024-07-30,43.48,Overdue,36.24,289,18,False
C0938,2024-09-02,127.58,Paid,82.63,18,185,False
C0117,2025-01-12,189.3,Due,49.25,17,149,False
C0154,2025-02-13,66.44,Due,10.78,431,156,True
C0260,2025-04-14,196.61,Overdue,53.77,256,27,True
C0044,2025-03-07,179.94,Due,48.0,95,23,True
C0925,2024-11-16,79.36,Overdue,22.86,421,162,False
C0874,2025-02-02,31.55,Overdue,72.62,388,153,True
C0606,2024-07-02,138.09,Paid,50.27,484,12,False
C0611,2025-03-11,22.31,Paid,49.93,300,21,True
C0810,2024-09-21,102.33,Due,70.82,292,181,False
C0987,2025-05-01,133.05,Due,49.33,123,161,False
C0578,2024-09-27,101.98,Overdue,47.19,34,189,True
C0255,2025-04-14,191.1,Overdue,92.33,478,123,False
C0995,2024-06-30,111.01,Overdue,93.35,373,32,True
C0822,2025-04-09,93.74,Overdue,10.97,110,68,True
C0606,2024-06-04,73.42,Paid,87.25,38,179,True
C0468,2024-07-09,97.76,Overdue,29.27,364,118,False
C0851,2024-09-06,82.05,Paid,21.22,87,22,False
C0674,2024-12-06,157.79,Paid,52.24,293,157,False
C0038,2024-08-16,101.33,Due,76.75,63,148,False
C0023,2025-01-18,59.75,Overdue,28.83,254,24,False
C0328,2024-08-01,165.92,Due,7.42,201,62,True
C0634,2024-06-23,182.62,Overdue,43.43,345,191,True
C0433,2024-09-14,75.64,Paid,7.82,73,143,False
C0405,2025-02-24,37.28,Due,10.96,168,165,False
C0288,2024-12-23,127.66,Due,16.26,355,190,False
C0657,2025-04-17,131.62,Due,48.9,213,18,True
C0185,2024-12-17,184.67,Overdue,41.12,324,53,False
C0634,2025-03-06,83.21,Due,1.64,349,170,False
C0332,2024-09-20,193.43,Overdue,70.74,130,115,True
C0985,2025-02-20,28.68,Paid,91.89,354,155,False
C0380,2024-10-12,164.09,Paid,2.36,328,168,True
C0696,2025-05-12,148.13,Overdue,2.4,264,15,True
C0046,2025-03-06,105.28,Overdue,79.2,464,126,False
C0579,2025-01-13,99.58,Overdue,8.76,340,54,False
C0772,2024-08-02,190.29,Paid,93.77,58,18,True
C0163,2024-12-24,56.8,Due,45.56,275,60,True
C0126,2024-12-14,175.79,Overdue,12.51,42,28,False
C0192,2024-10-09,127.62,Overdue,4.01,71,139,False
C0385,2025-01-23,27.33,Paid,99.02,22,119,True
C0089,2024-09-24,159.43,Due,36.34,2,47,True
C0946,2025-05-15,81.12,Overdue,61.15,498,88,True
C0048,2025-01-09,89.85,Due,89.25,242,30,True
C0062,2024-10-22,166.3,Due,11.36,65,78,True
C0021,2025-02-01,197.96,Due,69.56,278,24,True
C0283,2024-09-11,199.12,Due,81.24,57,157,True
C0762,2024-10-15,21.88,Overdue,7.04,282,194,False
C0515,2025-02-15,126.74,Paid,90.09,397,86,False
C0354,2025-01-19,80.12,Due,9.28,187,20,False
C0221,2024-06-06,116.42,Paid,14.51,219,161,True
C0817,2025-01-30,169.2,Overdue,4.08,95,151,False
C0830,2025-02-01,164.97,Overdue,62.16,8,96,True
C0321,2024-11-10,76.32,Overdue,52.39,224,83,False
C0086,2024-06-10,142.25,Due,98.19,124,107,True
C0373,2024-07-05,182.66,Paid,95.21,345,113,True
C0177,2025-04-22,68.09,Paid,33.17,144,123,False
C0340,2025-02-12,55.44,Due,97.46,496,5,True
C0925,2025-05-27,125.25,Overdue,56.86,407,183,False
C0202,2024-12-09,152.0,Overdue,8.17,241,127,True
C0580,2025-01-05,13.0,Paid,55.62,162,80,False
C0907,2025-04-06,73.35,Paid,9.89,409,85,True
C0648,2025-05-22,111.96,Paid,27.98,374,155,True
C0888,2024-11-23,151.51,Paid,88.83,359,178,False
C0578,2025-05-20,25.71,Overdue,45.79,367,144,False
C0661,2024-09-03,182.49,Due,8.98,150,135,True
C0818,2024-08-31,39.48,Overdue,57.13,137,176,True
C0820,2024-10-29,25.31,Paid,7.16,204,134,True
C0524,2024-06-04,39.66,Overdue,62.29,278,89,True
C0106,2024-07-30,90.49,Overdue,47.58,396,195,False
C0447,2024-06-09,195.41,Paid,12.32,326,74,True
C0508,2025-02-12,136.8,Paid,19.78,219,55,True
C0052,2024-08-02,43.24,Paid,7.36,405,144,False
C0201,2024-07-24,17.01,Overdue,29.79,116,143,True
C0460,2025-03-10,25.41,Paid,98.15,497,141,False
C0096,2024-10-02,93.98,Overdue,74.82,303,199,False
C0163,2024-08-14,12.77,Due,70.65,10,156,False
C0921,2024-08-09,12.65,Overdue,94.8,204,140,False
C0170,2025-03-27,120.75,Overdue,5.68,215,114,True
C0798,2025-05-18,199.59,Overdue,63.86,61,186,False
C0938,2024-09-29,13.25,Due,51.1,70,92,True
C0809,2024-08-17,137.34,Due,43.1,78,165,True
C0709,2024-07-07,112.1,Paid,91.45,499,76,False
C0615,2024-08-07,146.18,Due,37.55,346,3,False
C0913,2024-09-12,32.87,Paid,75.9,481,15,True
C0925,2024-11-28,53.07,Due,82.06,290,129,False
C0081,2024-06-16,49.33,Overdue,76.23,46,11,True
C0742,2024-06-27,46.64,Overdue,96.16,356,88,False
C0086,2024-12-19,72.94,Paid,62.86,100,15,True
C0762,2024-09-01,172.25,Due,9.57,58,11,True
C0796,2024-09-15,64.35,Paid,27.25,310,156,True
C0462,2024-12-01,53.85,Overdue,20.96,351,49,False
C0457,2025-02-22,80.03,Due,10.92,37,41,False
C0196,2024-06-27,85.12,Overdue,52.48,51,120,True
C0339,2025-05-26,26.36,Paid,99.53,488,177,False
C0622,2025-05-12,82.22,Overdue,9.28,327,55,True
C0359,2024-09-01,55.7,Overdue,53.69,482,16,False
C0902,2024-08-11,114.32,Overdue,93.2,205,197,True
C0634,2024-08-11,16.42,Due,4.26,153,53,True
C0161,2025-01-07,61.93,Due,61.98,258,178,False
C0098,2024-10-09,130.25,Paid,11.45,14,35,False
C0269,2024-07-13,76.3,Paid,53.59,192,20,False
C0181,2024-10-12,193.52,Overdue,74.55,414,124,False
C0311,2024-12-31,179.77,Due,10.29,195,105,False
C0260,2024-07-30,117.45,Due,99.11,164,131,True
C0667,2024-06-21,198.46,Due,54.98,442,88,True
C0375,2025-01-08,113.02,Paid,18.41,184,105,True
C0973,2024-06-05,175.83,Due,20.79,29,31,False
C0389,2024-09-25,128.16,Overdue,66.9,403,64,True
C0387,2024-12-14,170.28,Overdue,99.07,496,127,False
C0885,2025-05-08,188.51,Due,52.55,212,171,False
C0965,2024-11-11,98.58,Due,21.46,422,61,True
C0731,2024-10-15,124.2,Overdue,9.44,376,28,False
C0366,2024-06-24,143.42,Paid,75.82,493,129,True
C0283,2024-06-17,132.9,Overdue,91.29,465,139,True
C0358,2025-04-03,109.21,Due,61.92,163,94,True
C0509,2025-03-07,19.73,Overdue,47.52,413,4,True
C0078,2024-10-04,174.57,Paid,5.21,431,141,True
C0866,2025-02-13,197.17,Paid,80.21,109,63,True
C0605,2025-05-20,119.7,Overdue,88.9,105,83,False
C0705,2025-01-15,189.14,Paid,93.08,406,79,True
C0282,2024-09-30,13.01,Paid,56.86,474,116,True
C0839,2024-09-02,58.05,Due,64.09,487,46,False
C0379,2024-09-19,111.58,Due,62.81,67,135,False
C0742,2025-01-03,174.07,Due,88.88,208,81,True
C0104,2024-12-23,153.6,Due,83.37,254,177,True
C0803,2025-02-02,86.04,Overdue,61.72,220,26,True
C0351,2024-10-20,164.3,Overdue,59.05,283,92,True
C0468,2025-05-16,146.12,Due,70.28,133,187,True
C0811,2025-03-06,172.24,Overdue,16.83,188,163,False
C0850,2024-11-12,106.46,Due,78.65,288,96,False
C0447,2025-02-04,24.23,Due,78.98,360,130,True
C0707,2025-01-07,37.54,Paid,14.92,406,153,True
C0103,2025-03-30,130.8,Overdue,53.48,462,123,True
C0665,2024-12-27,23.16,Overdue,1.51,292,60,False
C0375,2025-05-20,111.79,Overdue,68.1,45,117,False
C0482,2024-09-18,40.91,Paid,17.43,36,180,False
C0773,2025-03-04,197.46,Overdue,78.76,110,156,True
C0902,2025-04-04,77.97,Overdue,60.77,202,103,True
C0130,2025-01-27,191.35,Paid,37.48,422,63,True
C0625,2024-10-27,192.39,Paid,96.15,294,12,True
C0084,2024-09-18,93.55,Due,79.81,342,183,True
C0885,2025-01-28,139.26,Due,25.27,365,44,True
C0900,2024-10-23,14.23,Overdue,14.8,493,10,False
C0722,2025-04-28,145.15,Paid,11.29,8,184,True
C0240,2024-12-17,95.01,Due,6.78,40,5,False
C0118,2025-03-02,139.8,Overdue,88.72,186,106,True
C0489,2025-05-03,197.35,Paid,39.18,315,188,True
C0489,2024-08-16,129.78,Overdue,68.65,83,65,True
C0375,2024-08-02,144.52,Paid,73.15,295,136,False
C0239,2024-10-27,102.01,Paid,35.08,216,9,False
C0825,2025-05-28,192.81,Overdue,84.65,407,153,True
C0275,2024-12-27,74.17,Paid,42.59,195,145,True
C0092,2025-05-11,144.1,Overdue,71.8,290,88,True
C0247,2025-03-20,175.34,Paid,38.0,489,160,False
C0922,2025-02-01,104.26,Paid,19.04,30,94,True
C0325,2024-12-15,91.65,Paid,11.54,75,184,True
C0574,2024-09-01,101.72,Paid,55.61,168,94,False
C0988,2024-07-19,56.46,Paid,59.29,345,153,False
C0069,2025-04-13,196.7,Overdue,20.88,275,124,False
C0467,2024-06-14,177.56,Due,33.36,221,129,False
C0085,2025-04-09,149.8,Paid,74.05,191,172,True
C0764,2024-07-26,91.78,Paid,41.92,396,17,True
C0487,2024-08-04,29.21,Due,99.52,371,37,True
C0733,2024-11-05,21.43,Overdue,87.35,66,73,True
C0833,2024-12-28,107.37,Paid,29.07,347,35,False
C0780,2025-03-02,44.49,Overdue,35.31,234,43,True
C0873,2025-02-20,63.13,Overdue,13.94,401,74,True
C0923,2024-07-01,12.66,Paid,4.29,332,94,False
C0584,2024-12-31,12.38,Paid,43.08,9,42,True
C0464,2024-09-19,162.19,Due,33.97,479,36,True
C0809,2024-09-23,158.07,Overdue,77.49,7,63,True
C0693,2025-04-07,170.53,Overdue,35.27,456,107,False
C0830,2024-07-27,107.39,Paid,64.74,497,146,False
C0633,2024-08-25,177.28,Due,59.78,9,136,True
C0041,2025-05-23,188.14,Overdue,8.32,66,63,False
C0590,2024-08-27,169.64,Paid,5.04,261,126,False
C0564,2025-02-15,153.16,Overdue,63.27,63,34,False
C0018,2025-03-26,115.97,Paid,30.15,148,179,True
C0575,2024-08-15,117.64,Overdue,9.57,277,114,False
C0490,2024-09-29,62.65,Paid,27.94,483,196,False
C0706,2024-12-08,57.1,Due,39.41,385,23,True
C0442,2024-08-09,172.81,Overdue,41.19,54,122,True
C0637,2025-04-25,200.0,Due,66.4,118,104,True
C0397,2024-10-05,115.57,Paid,31.97,6,172,True
C0577,2025-03-24,40.38,Paid,79.03,59,59,True
C0246,2024-09-10,190.12,Due,98.49,136,66,True
C0679,2024-07-02,85.22,Paid,54.19,318,127,True
C0099,2024-12-13,165.86,Overdue,44.35,331,176,False
C0506,2024-09-02,88.0,Due,31.49,171,60,False
C0739,2025-05-31,40.2,Paid,48.26,242,171,True
C0763,2024-07-12,51.14,Overdue,42.52,356,95,True
C0213,2025-04-11,186.15,Overdue,47.88,197,87,False
C0608,2024-08-05,96.07,Overdue,88.08,230,28,True
C0113,2025-01-17,157.89,Paid,79.65,319,63,True
C0784,2024-08-13,157.23,Paid,40.33,205,142,False
C0136,2024-12-30,21.24,Paid,57.38,441,111,False
C0222,2025-01-03,73.77,Paid,39.04,1,65,True
C0395,2024-09-19,75.5,Due,58.87,183,24,True
C0891,2025-03-11,130.67,Paid,29.22,156,88,False
C0007,2024-10-17,12.37,Paid,96.76,196,43,True
C0210,2025-03-12,50.34,Due,83.39,401,166,False
C0623,2025-05-06,21.38,Overdue,79.17,262,76,True
C0368,2024-12-20,89.46,Due,52.04,100,123,True
C0043,2024-09-25,38.95,Overdue,21.06,7,27,False
C0362,2025-02-09,182.26,Overdue,33.65,46,55,True
C0197,2025-05-11,199.56,Paid,86.87,409,12,False
C0382,2025-02-25,161.06,Due,75.33,162,22,False
C0233,2024-08-06,130.05,Overdue,14.09,181,108,False
C0443,2024-08-20,31.42,Due,28.12,123,152,False
C0449,2025-02-23,88.98,Overdue,93.27,373,149,True
C0752,2024-07-17,31.14,Overdue,92.63,51,169,True
C0678,2025-02-17,184.95,Paid,36.81,206,22,True
C0464,2025-02-23,38.76,Due,70.38,241,150,True
C0956,2025-01-22,78.22,Paid,61.42,289,195,True
C0415,2025-01-25,126.41,Paid,57.45,373,174,False
C0170,2025-04-12,114.59,Paid,53.72,197,67,True
C0579,2024-12-14,80.29,Overdue,84.43,71,109,False
C0380,2024-10-06,51.26,Overdue,72.76,25,65,True
C0910,2024-11-03,187.48,Due,74.3,195,160,False
C0077,2025-03-08,181.21,Due,44.01,274,136,False
C0358,2025-01-10,179.8,Due,80.43,80,36,False
C0616,2025-01-03,27.62,Due,62.37,162,23,False
C0305,2024-08-12,153.22,Overdue,23.87,140,65,False
C0568,2025-05-26,148.23,Overdue,96.08,263,155,True
C0992,2024-10-04,178.13,Overdue,20.49,477,172,True
C0281,2025-03-05,125.91,Paid,34.39,406,136,True
C0394,2024-10-27,118.9,Overdue,92.91,318,134,True
C0648,2025-03-14,54.85,Overdue,31.34,398,71,True
C0342,2024-08-12,79.99,Overdue,9.7,393,20,False
C0128,2024-11-01,146.93,Due,53.21,326,122,True
C0385,2025-05-02,191.51,Overdue,87.12,88,67,True
C0254,2025-02-10,130.04,Due,90.11,354,157,True
C0525,2024-12-20,104.87,Paid,24.58,296,173,True
C0287,2025-01-19,199.78,Paid,80.1,338,167,True
C0442,2024-11-22,135.8,Due,54.02,464,136,True
C0327,2025-01-11,164.94,Paid,41.12,124,85,True
C0369,2025-03-11,72.57,Paid,99.19,78,142,False
C0152,2024-12-22,129.97,Paid,84.92,298,21,False
C0485,2024-07-15,199.03,Due,49.63,438,13,True
C0257,2024-10-22,12.78,Paid,70.55,238,160,True
C0764,2025-02-03,43.15,Overdue,81.68,181,171,False
C0523,2024-09-13,177.52,Due,86.09,155,18,True
C0450,2024-06-04,57.91,Due,80.0,155,141,False
C0249,2024-12-17,75.42,Overdue,90.23,30,172,False
C0450,2024-11-25,60.28,Due,34.86,374,113,True
C0650,2024-08-11,172.82,Due,12.94,265,183,False
C0255,2024-06-21,81.78,Due,62.06,232,181,True
C0214,2025-02-09,41.95,Paid,54.73,234,62,False
C0859,2024-11-23,130.91,Due,13.76,296,0,False
C0798,2025-04-20,67.06,Overdue,18.5,171,177,False
C0444,2025-05-15,194.33,Overdue,36.15,152,149,False
C0452,2025-03-16,37.04,Due,8.2,290,197,True
C0143,2024-06-15,196.33,Paid,93.41,62,57,True
C0247,2025-04-16,34.14,Paid,50.31,401,102,True
C0831,2024-09-11,81.27,Due,3.7,98,134,False
C0994,2025-01-22,134.69,Overdue,45.28,243,49,True
C0617,2025-01-04,32.61,Due,92.47,238,127,False
C0404,2025-02-25,28.3,Overdue,92.33,27,161,False
C0344,2024-11-25,35.61,Overdue,45.19,66,137,True
C0461,2024-07-21,28.55,Due,55.2,140,52,True
C0760,2024-12-09,123.89,Due,89.38,187,81,False
C0572,2024-11-26,171.76,Paid,38.62,245,169,False
C0226,2024-12-07,177.21,Overdue,43.76,297,178,True
C0025,2024-09-28,166.69,Overdue,57.34,17,75,False
C0300,2024-12-23,106.63,Paid,59.02,482,9,False
C0598,2024-08-24,176.81,Overdue,51.91,210,95,True
C0477,2025-04-18,111.57,Overdue,30.63,94,9,True
C0281,2024-10-02,173.73,Due,1.34,496,61,False
C0752,2025-02-13,96.35,Due,35.49,97,134,False
C0054,2024-06-06,166.12,Paid,16.43,64,60,False
C0936,2025-05-06,112.25,Paid,81.78,289,59,False
C0548,2025-02-10,33.42,Due,22.51,54,156,True
C0871,2024-07-01,25.96,Overdue,98.28,203,196,False
C0337,2024-12-26,62.76,Paid,83.51,493,176,False
C0021,2024-08-27,196.73,Due,29.42,175,34,True
C0325,2024-12-20,156.88,Overdue,27.16,408,91,True
C0376,2024-11-17,37.6,Paid,81.1,8,111,True
C0725,2024-10-01,189.79,Due,18.89,169,146,True
C0125,2025-02-22,168.01,Paid,53.17,419,175,True
C0756,2024-10-11,23.18,Overdue,58.07,180,84,True
C0762,2025-02-10,111.8,Due,93.45,405,180,True
C0292,2024-08-10,172.65,Overdue,28.68,106,87,False
C0764,2025-04-10,138.99,Paid,9.24,27,29,False
C0977,2024-08-24,122.16,Overdue,98.46,354,143,False
C0652,2024-12-10,151.33,Due,46.74,296,66,True
C0563,2024-10-13,62.74,Paid,25.18,118,93,True
C0364,2024-10-26,186.42,Paid,92.27,133,125,True
C0210,2024-12-14,50.53,Paid,68.67,344,167,False
C0850,2025-04-26,177.76,Overdue,32.67,325,175,False
C0856,2024-11-26,95.13,Overdue,6.69,94,193,True
C0341,2024-07-16,88.74,Overdue,5.73,463,9,False
C0435,2025-05-12,33.84,Overdue,45.25,228,90,False
C0569,2025-01-16,111.85,Overdue,82.64,381,175,True
C0636,2024-08-17,133.29,Paid,31.48,386,73,False
C0104,2025-03-17,96.18,Overdue,45.24,381,98,False
C0514,2024-08-05,152.85,Paid,95.65,120,34,True
C0561,2025-02-26,73.72,Overdue,16.79,389,168,False
C0444,2024-08-30,42.97,Overdue,31.18,431,14,False
C0826,2024-09-03,113.34,Overdue,7.03,223,63,True
C0997,2025-04-16,34.3,Overdue,45.74,95,15,False
C0435,2024-09-05,87.93,Paid,89.47,485,140,True
C0689,2025-04-29,194.41,Paid,84.27,397,81,True
C0218,2025-02-19,196.82,Overdue,66.64,204,106,False
C0059,2024-12-29,54.58,Due,3.3,30,192,False
C0541,2024-11-06,30.83,Due,1.89,375,6,True
C0322,2024-09-26,24.06,Due,65.9,481,99,True
C0420,2025-05-12,117.95,Due,52.02,305,77,False
C0210,2025-05-10,146.9,Overdue,75.04,290,77,False
C0882,2024-08-30,96.41,Overdue,65.18,455,168,True
C0546,2024-10-28,150.72,Paid,87.66,335,161,False
C0104,2024-10-18,110.59,Paid,94.62,429,47,True
C0562,2024-09-20,197.03,Paid,27.52,248,177,True
C0450,2025-03-24,21.46,Paid,63.87,223,20,True
C0289,2025-04-10,169.47,Due,20.29,35,120,True
C0431,2024-06-07,18.71,Paid,2.12,163,44,True
C0732,2024-09-18,82.04,Overdue,86.12,320,137,False
C0285,2024-09-25,135.75,Due,44.84,107,18,True
C0195,2024-06-07,75.05,Due,90.49,144,165,False
C0215,2025-02-15,78.8,Due,76.98,112,4,False
C0755,2025-01-15,73.07,Paid,98.46,421,123,True
C0210,2025-01-26,157.83,Overdue,98.2,145,124,False
C0970,2024-06-19,90.66,Paid,77.99,53,61,True
C0984,2025-03-03,119.3,Paid,38.6,56,186,True
C0512,2025-06-02,40.96,Due,11.33,394,195,False
C0457,2024-11-18,46.47,Due,63.22,499,20,True
C0651,2025-05-18,16.46,Paid,20.5,402,198,True
C0235,2025-02-20,181.35,Due,20.54,15,163,True
C0613,2024-07-22,129.74,Paid,45.46,498,174,False
C0062,2024-06-12,156.48,Paid,88.15,266,29,True
C0636,2025-03-31,119.88,Paid,2.16,27,45,False
C0395,2024-11-04,195.45,Due,49.83,50,166,False
C0372,2025-01-29,183.47,Due,15.26,440,42,False
C0553,2024-08-22,31.51,Due,88.01,426,114,True
C0243,2024-12-29,128.62,Overdue,74.64,400,56,False
C0944,2024-11-03,143.56,Paid,56.7,128,31,False
C0624,2025-05-20,35.0,Overdue,60.2,211,28,False
C0649,2025-01-07,171.06,Paid,9.88,72,142,False
C0929,2024-10-25,15.06,Due,61.23,330,132,False
C0905,2024-11-14,121.91,Overdue,21.23,263,84,True
C0640,2024-12-05,197.11,Due,67.23,286,66,False
C0747,2024-08-26,79.78,Due,19.06,202,118,False
C0391,2025-05-09,160.2,Due,62.95,102,58,False
C0021,2024-11-13,81.46,Paid,92.42,462,69,False
C0314,2025-01-02,142.94,Paid,10.56,254,135,True
C0187,2024-12-14,11.02,Overdue,64.93,188,116,False
C0041,2024-10-23,51.5,Overdue,1.42,478,84,False
C0003,2024-12-18,80.96,Paid,32.32,462,200,False
C0322,2024-11-30,120.01,Due,34.15,444,57,True
C0568,2024-07-27,183.88,Overdue,60.68,116,188,True
C0996,2024-09-30,178.22,Overdue,29.49,133,170,True
C0872,2024-11-13,166.84,Due,79.7,297,63,True
C0309,2025-04-30,193.86,Paid,45.47,459,24,False
C0053,2025-03-24,39.96,Overdue,53.88,36,168,True
C0082,2024-07-31,97.39,Due,48.81,11,101,True
C0624,2024-09-29,152.62,Overdue,38.43,77,187,True
C0603,2025-04-30,82.76,Due,46.49,110,163,True
C0946,2024-11-16,21.86,Paid,46.25,218,1,True
C0155,2024-12-31,151.59,Overdue,95.07,111,91,True
C0383,2024-08-07,124.82,Overdue,16.55,479,136,False
C0125,2025-05-09,68.14,Overdue,64.82,325,144,False
C0575,2024-12-31,75.23,Overdue,44.0,347,165,False
C0713,2025-02-16,36.63,Due,63.94,257,4,True
C0530,2024-10-08,136.01,Due,19.18,254,135,True
C0838,2025-05-12,149.35,Due,66.65,253,16,False
C0933,2024-08-23,195.09,Due,17.74,348,168,True
C0348,2025-05-01,82.65,Due,39.07,116,133,False
C0437,2025-01-03,120.59,Paid,5.62,31,62,False
C0824,2025-05-20,128.87,Paid,57.81,301,192,False
C0537,2025-05-13,52.05,Paid,89.17,408,196,False
C0371,2024-09-30,125.09,Overdue,62.62,287,137,False
C0678,2024-08-15,100.99,Overdue,74.68,158,69,True
C0794,2024-09-02,166.94,Overdue,13.05,174,60,True
C0311,2025-04-24,92.27,Paid,62.07,197,142,True
C0452,2025-05-29,122.92,Paid,81.14,167,6,False
C0245,2024-11-05,155.69,Due,24.99,272,123,True
C0349,2024-11-27,121.3,Due,91.54,196,120,False
C0535,2024-08-10,129.96,Paid,12.31,271,13,True
C0916,2024-11-28,32.8,Overdue,5.67,187,69,False
C0182,2024-12-27,71.44,Overdue,38.96,233,103,True
C0330,2024-08-27,18.99,Due,72.66,20,77,False
C0014,2024-08-21,89.59,Overdue,73.54,240,107,True
C0855,2024-09-19,18.12,Overdue,48.47,325,177,False
C0723,2025-04-10,60.66,Overdue,29.56,163,99,False
C0374,2024-09-16,184.85,Paid,86.38,489,0,False
C0303,2025-04-04,135.76,Due,46.01,389,98,True
C0371,2024-07-11,121.82,Paid,29.66,136,129,False
C0948,2025-01-29,128.53,Overdue,1.3,184,5,True
C0684,2024-11-03,149.89,Overdue,25.93,7,134,True
C0478,2024-11-22,178.46,Paid,26.82,479,81,True
C0337,2025-03-15,134.46,Paid,42.44,42,187,False
C0214,2024-07-11,12.94,Due,70.51,73,6,True
C0892,2024-08-28,194.53,Due,59.59,291,57,False
C0664,2025-03-13,35.18,Overdue,45.48,310,84,True
C0161,2024-07-05,130.23,Due,7.57,284,166,True
C0683,2024-09-10,20.56,Paid,62.68,396,159,True
C0216,2024-10-07,125.93,Overdue,93.68,102,96,False
C0339,2025-02-23,19.27,Due,2.13,124,34,False
C0923,2025-04-18,17.34,Overdue,23.27,302,34,True
C0404,2024-11-22,57.01,Overdue,55.28,335,52,False
C0564,2025-05-05,119.16,Overdue,33.35,98,174,False
C0180,2024-10-26,164.17,Overdue,85.22,305,48,True
C0069,2025-05-17,123.77,Due,63.75,251,45,False
C0980,2024-12-14,35.99,Due,4.34,53,66,False
C0476,2025-05-08,27.76,Overdue,72.98,424,171,False
C0737,2024-09-09,77.81,Overdue,16.19,479,143,False
C0300,2024-07-14,180.27,Paid,12.79,192,98,False
C0905,2025-04-16,82.44,Paid,57.87,271,95,False
C0030,2024-11-25,92.61,Due,96.82,412,120,False
C0209,2025-05-24,157.43,Overdue,45.63,4,0,False
C0726,2024-12-04,185.12,Paid,38.76,150,24,False
C0424,2024-10-20,121.96,Overdue,42.01,349,131,False
C0948,2025-03-03,151.22,Overdue,17.34,233,158,True
C0142,2024-08-24,104.66,Paid,99.63,306,28,True
C0029,2024-06-17,130.32,Overdue,48.39,367,33,True
C0644,2024-07-04,61.73,Due,77.51,61,43,True
C0254,2024-10-03,136.57,Overdue,62.33,304,132,True
C0563,2025-02-05,198.85,Paid,52.81,150,155,False
C0711,2024-06-21,117.26,Due,50.67,480,168,False
C0920,2025-02-08,118.36,Due,39.25,102,71,False
C0371,2025-04-19,12.15,Due,68.25,118,31,False
C0501,2025-03-03,143.63,Due,66.81,258,61,False
C0655,2024-11-18,17.1,Paid,24.82,482,33,False
C0388,2025-04-04,146.02,Overdue,25.15,220,187,False
C0582,2025-01-21,57.89,Due,29.0,46,9,False
C0765,2024-08-31,54.82,Due,23.84,153,127,False
C0060,2024-10-14,141.61,Overdue,29.26,260,88,False
C0945,2024-06-26,28.78,Due,12.27,278,152,False
C0591,2025-01-09,124.45,Overdue,6.38,65,7,False
C0488,2025-05-27,48.61,Overdue,14.55,360,41,True
C0845,2024-07-09,107.65,Due,92.15,186,189,False
C0053,2025-04-12,27.12,Due,59.07,336,60,False
C0196,2025-05-21,97.7,Paid,2.3,417,194,False
C0891,2025-02-26,133.66,Overdue,74.59,1,84,True
C0929,2024-10-13,190.15,Paid,36.65,433,31,True
C0404,2025-03-26,105.21,Paid,41.17,11,158,False
C0128,2024-09-08,76.38,Due,83.13,197,127,False
C0305,2024-11-18,88.25,Paid,44.6,18,53,True
C0653,2025-02-23,140.63,Overdue,30.87,196,143,False
C0302,2025-03-09,126.69,Paid,24.87,179,29,True
C0924,2024-10-23,11.2,Overdue,48.83,371,54,True
C0079,2025-01-01,72.42,Overdue,12.38,7,70,True
C0817,2024-06-23,46.55,Overdue,21.99,420,115,True
C0275,2024-11-05,101.07,Due,95.99,259,109,False
C0378,2025-05-29,27.34,Paid,35.19,201,121,True
C0855,2024-12-31,59.42,Paid,13.36,165,64,True
C0007,2024-06-30,191.45,Paid,39.21,284,62,False
C0651,2024-10-14,87.13,Overdue,9.76,47,135,True
C0566,2024-07-12,196.36,Paid,48.62,401,23,False
C0158,2024-07-03,115.53,Overdue,95.08,331,153,True
C0538,2025-03-11,42.39,Paid,2.32,209,155,False
C0193,2025-02-12,55.11,Due,17.83,295,145,False
C0037,2025-04-20,81.71,Due,87.18,270,157,True
C0063,2025-05-12,49.42,Overdue,17.46,476,87,True
C0708,2025-01-28,97.95,Due,56.63,407,18,False
C0004,2025-01-29,125.21,Paid,96.42,40,113,False
C0157,2024-06-18,126.78,Due,66.77,208,65,False
C0673,2024-09-01,139.07,Paid,8.64,412,23,False
C0797,2024-07-30,155.4,Paid,84.57,357,172,False
C0666,2024-07-06,74.37,Paid,65.25,92,53,True
C0966,2025-03-26,124.01,Paid,53.63,288,84,True
C0760,2025-05-14,167.13,Due,65.49,104,56,True
